Number,ALICE+CMS Error,ATLAS Error,q,T,xx,yy,zz
1217,29.094786281352263,12.521683733224354,1.1121704148384115,0.9999999999999999,2.9029655216153456,0.7456696549030895,1.6044651610779617e-10
1218,29.094759245018302,12.521615499852972,1.1121635940561236,0.9999999999999999,2.9029916485663096,0.7456696550098347,1.5759622645899255e-10
1219,29.094759245018302,12.521615499852972,1.1121635940561236,0.9999999999999999,2.9029916485663096,0.7456696550098347,1.5759622645899255e-10
1220,29.094756541224452,12.521608677256516,1.1121629119778949,0.9999999999999999,2.902994261261406,0.7456696550205093,1.573111974941122e-10
1221,29.094756541224452,12.521608677256516,1.1121629119778949,0.9999999999999999,2.902994261261406,0.7456696550205093,1.573111974941122e-10
1222,29.09475627084345,12.521607995004297,1.1121628437700721,0.9999999999999999,2.9029945225309155,0.7456696550215768,1.5728269459762415e-10
1223,29.09475627084345,12.521607995004297,1.1121628437700721,0.9999999999999999,2.9029945225309155,0.7456696550215768,1.5728269459762415e-10
1224,29.094756251792138,12.521607926779115,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1225,29.094756251792138,12.521607926779115,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1226,29.09475675349088,12.521606355836731,1.112162851850451,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1227,29.094756540193934,12.521607101843504,1.1121628369492897,0.9999999850988387,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1228,29.09475638457825,12.521607477749825,1.1121628369492897,0.9999999999999999,2.9029945635590275,0.7456696550216835,1.5727984430797535e-10
1229,29.094756088234202,12.521608714519388,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696699228447,1.5727984430797535e-10
1230,29.094755684262452,12.521610527781139,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.505844103815563e-08
1231,29.094756251792138,12.521607926779115,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1232,29.09475675349088,12.521606355836731,1.112162851850451,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1233,29.094756540193934,12.521607101843504,1.1121628369492897,0.9999999850988387,2.9029945486578663,0.7456696550216835,1.5727984430797535e-10
1234,29.09475638457825,12.521607477749825,1.1121628369492897,0.9999999999999999,2.9029945635590275,0.7456696550216835,1.5727984430797535e-10
1235,29.094756088234202,12.521608714519388,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696699228447,1.5727984430797535e-10
1236,29.094755684262452,12.521610527781139,1.1121628369492897,0.9999999999999999,2.9029945486578663,0.7456696550216835,1.505844103815563e-08
1237,99.99999775505111,99.9999984345937,1.8700275272542375,0.9999999999921241,2.8818313513312432e-08,0.7456577943130676,3.1685636463456975e-07
1238,99.99999775505111,99.9999984345937,1.8700275272542375,0.9999999999921241,2.8818313513312432e-08,0.7456577943130676,3.1685636463456975e-07
1239,29.509718947267345,14.115720131580584,1.1879493059797845,0.9999999999992123,2.612695096673911,0.7456684689508218,3.182718832333415e-08
1240,29.509718947267345,14.115720131580584,1.1879493059797845,0.9999999999992123,2.612695096673911,0.7456684689508218,3.182718832333415e-08
1241,29.13790993330799,12.605732288393162,1.1197414838523392,0.9999999999999212,2.873964603459471,0.7456695364145973,3.3242706922105936e-09
1242,29.13790993330799,12.605732288393162,1.1197414838523392,0.9999999999999212,2.873964603459471,0.7456695364145973,3.3242706922105936e-09
1243,29.09774246202481,12.529271632150754,1.1129207016395948,0.999999999999992,2.9000915541380268,0.7456696431609748,4.739789290982372e-10
1244,29.09774246202481,12.529271632150754,1.1129207016395948,0.999999999999992,2.9000915541380268,0.7456696431609748,4.739789290982372e-10
1245,29.095056487216837,12.522366815203615,1.1122386234183201,0.9999999999999991,2.9027042492058825,0.7456696538356126,1.8894975278700155e-10
1246,29.095056487216837,12.522366815203615,1.1122386234183201,0.9999999999999991,2.9027042492058825,0.7456696538356126,1.8894975278700155e-10
1247,29.094786284355788,12.521683740805756,1.112170415596193,0.9999999999999998,2.902965518712668,0.7456696549030764,1.6044683515587796e-10
1248,29.094786284355788,12.521683740805756,1.112170415596193,0.9999999999999998,2.902965518712668,0.7456696549030764,1.6044683515587796e-10
1249,29.094759248022473,12.521615507433626,1.11216359481398,0.9999999999999999,2.9029916456633464,0.7456696550098227,1.5759654339276563e-10
1250,29.094759248022473,12.521615507433626,1.11216359481398,0.9999999999999999,2.9029916456633464,0.7456696550098227,1.5759654339276563e-10
1251,29.094756544228677,12.5216086848371,1.1121629127357588,0.9999999999999999,2.9029942583584143,0.7456696550204974,1.5731151421645438e-10
1252,29.094756544228677,12.5216086848371,1.1121629127357588,0.9999999999999999,2.9029942583584143,0.7456696550204974,1.5731151421645438e-10
1253,29.094756273847693,12.521608002584886,1.1121628445279366,0.9999999999999999,2.902994519627921,0.7456696550215649,1.5728301129882325e-10
1254,29.094756273847693,12.521608002584886,1.1121628445279366,0.9999999999999999,2.902994519627921,0.7456696550215649,1.5728301129882325e-10
1255,29.094756251439463,12.521607934359713,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1256,29.094756251439463,12.521607934359713,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1257,29.09475675313819,12.521606363417312,1.1121628526083156,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1258,29.094756539841253,12.521607109424057,1.1121628377071544,0.9999999850988387,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1259,29.09475638422558,12.521607485330403,1.1121628377071544,0.9999999999999999,2.902994560656033,0.7456696550216716,1.5728016100706015e-10
1260,29.094756091238445,12.521608722099936,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696699228328,1.5728016100706015e-10
1261,29.094755687266694,12.521610535361697,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5058441354854716e-08
1262,29.094756251439463,12.521607934359713,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1263,29.09475675313819,12.521606363417312,1.1121628526083156,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1264,29.094756539841253,12.521607109424057,1.1121628377071544,0.9999999850988387,2.9029945457548716,0.7456696550216716,1.5728016100706015e-10
1265,29.09475638422558,12.521607485330403,1.1121628377071544,0.9999999999999999,2.902994560656033,0.7456696550216716,1.5728016100706015e-10
1266,29.094756091238445,12.521608722099936,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696699228328,1.5728016100706015e-10
1267,29.094755687266694,12.521610535361697,1.1121628377071544,0.9999999999999999,2.9029945457548716,0.7456696550216716,1.5058441354854716e-08
1268,99.99990083236027,99.99993085024732,1.8700272186144833,0.9999999999316155,1.273011069002905e-06,0.7456577943022201,3.168562688059549e-07
1269,99.99990083236027,99.99993085024732,1.8700272186144833,0.9999999999316155,1.273011069002905e-06,0.7456577943022201,3.168562688059549e-07
1270,29.50971876840133,14.115718958284123,1.1879492757978873,0.9999999999931615,2.6126952184804915,0.7456684689497265,3.1827179025501844e-08
1271,29.50971876840133,14.115718958284123,1.1879492757978873,0.9999999999931615,2.6126952184804915,0.7456684689497265,3.1827179025501844e-08
1272,29.13790992515374,12.605732241015739,1.1197414815162277,0.999999999999316,2.8739646130274337,0.7456695364144771,3.3242700474565385e-09
1273,29.13790992515374,12.605732241015739,1.1197414815162277,0.999999999999316,2.8739646130274337,0.7456695364144771,3.3242700474565385e-09
1274,29.097742464197086,12.529271634862257,1.1129207020880618,0.9999999999999315,2.900091552482128,0.7456696431609522,4.73979149652008e-10
1275,29.097742464197086,12.529271634862257,1.1129207020880618,0.9999999999999315,2.900091552482128,0.7456696431609522,4.73979149652008e-10
1276,29.095056490136507,12.52236682230355,1.112238624145245,0.999999999999993,2.9027042464275974,0.7456696538355997,1.8895005987155494e-10
1277,29.095056490136507,12.52236682230355,1.112238624145245,0.999999999999993,2.9027042464275974,0.7456696538355997,1.8895005987155494e-10
1278,29.09478628735157,12.521683748338313,1.1121704163509636,0.9999999999999992,2.902965515822144,0.7456696549030644,1.6044715089350964e-10
1279,29.09478628735157,12.521683748338313,1.1121704163509636,0.9999999999999992,2.902965515822144,0.7456696549030644,1.6044715089350964e-10
1280,29.094759251025852,12.52161551500943,1.1121635955715352,0.9999999999999998,2.9029916427615987,0.7456696550098109,1.575968599957051e-10
1281,29.094759251025852,12.52161551500943,1.1121635955715352,0.9999999999999998,2.9029916427615987,0.7456696550098109,1.575968599957051e-10
1282,29.09475654723282,12.521608692417216,1.1121629134935924,0.9999999999999999,2.9029942554555443,0.7456696550204855,1.5731183090592465e-10
1283,29.09475654723282,12.521608692417216,1.1121629134935924,0.9999999999999999,2.9029942554555443,0.7456696550204855,1.5731183090592465e-10
1284,29.094756276851914,12.521608010165414,1.1121628452857981,0.9999999999999999,2.902994516724939,0.745669655021553,1.572833279969466e-10
1285,29.094756276851914,12.521608010165414,1.1121628452857981,0.9999999999999999,2.902994516724939,0.745669655021553,1.572833279969466e-10
1286,29.09475625108679,12.521607941940294,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1287,29.09475625108679,12.521607941940294,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1288,29.09475675278553,12.52160637099789,1.11216285336618,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1289,29.094756539488586,12.521607117004626,1.1121628384650188,0.9999999850988387,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1290,29.094756383872923,12.521607492910986,1.1121628384650188,0.9999999999999999,2.9029945577530394,0.7456696550216597,1.5728047770604878e-10
1291,29.094756094242673,12.5216087296805,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696699228209,1.5728047770604878e-10
1292,29.09475569027092,12.521610542942268,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5058441671553704e-08
1293,29.09475625108679,12.521607941940294,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1294,29.09475675278553,12.52160637099789,1.11216285336618,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1295,29.094756539488586,12.521607117004626,1.1121628384650188,0.9999999850988387,2.902994542851878,0.7456696550216597,1.5728047770604878e-10
1296,29.094756383872923,12.521607492910986,1.1121628384650188,0.9999999999999999,2.9029945577530394,0.7456696550216597,1.5728047770604878e-10
1297,29.094756094242673,12.5216087296805,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696699228209,1.5728047770604878e-10
1298,29.09475569027092,12.521610542942268,1.1121628384650188,0.9999999999999999,2.902994542851878,0.7456696550216597,1.5058441671553704e-08
1299,100.0,100.0,1.8721437424822818,1.0,0.0,0.7456577611750633,3.1774070309315885e-07
1300,100.0,100.0,1.8721437424822818,1.0,0.0,0.7456577611750633,3.1774070309315885e-07
1301,29.519566598290996,14.095870174142142,1.1881609288667452,0.9999999999999999,2.6126950885666904,0.7456684656370001,3.191562273925133e-08
1302,29.519566598290996,14.095870174142142,1.1881609288667452,0.9999999999999999,2.6126950885666904,0.7456684656370001,3.191562273925133e-08
1303,29.138765376718247,12.603525472127137,1.1197626475051914,0.9999999999999999,2.873964597423359,0.7456695360831938,3.333114703860577e-09
1304,29.138765376718247,12.603525472127137,1.1197626475051914,0.9999999999999999,2.873964597423359,0.7456695360831938,3.333114703860577e-09
1305,29.097805038410534,12.529048787915398,1.1129228193690361,0.9999999999999999,2.9000915483090264,0.7456696431278131,4.748639003215017e-10
1306,29.097805038410534,12.529048787915398,1.1129228193690361,0.9999999999999999,2.9000915483090264,0.7456696431278131,4.748639003215017e-10
1307,29.095062753682065,12.522344522714201,1.1122388365554206,0.9999999999999999,2.902704243397593,0.745669653832275,1.8903881996759408e-10
1308,29.095062753682065,12.522344522714201,1.1122388365554206,0.9999999999999999,2.902704243397593,0.745669653832275,1.8903881996759408e-10
1309,29.094786916444093,12.521681524984817,1.112170438274059,0.9999999999999999,2.9029655129064498,0.7456696549027213,1.6045631193220332e-10
1310,29.094786916444093,12.521681524984817,1.112170438274059,0.9999999999999999,2.9029655129064498,0.7456696549027213,1.6045631193220332e-10
1311,29.09475931663928,12.521615299494421,1.1121635984459228,0.9999999999999999,2.902991639857335,0.7456696550097659,1.5759806112866424e-10
1312,29.09475931663928,12.521615299494421,1.1121635984459228,0.9999999999999999,2.902991639857335,0.7456696550097659,1.5759806112866424e-10
1313,29.094756556497988,12.521608677688173,1.1121629144631093,0.9999999999999999,2.902994252552424,0.7456696550204703,1.5731223604831032e-10
1314,29.094756556497988,12.521608677688173,1.1121629144631093,0.9999999999999999,2.902994252552424,0.7456696550204703,1.5731223604831032e-10
1315,29.094756280482244,12.521608015515023,1.1121628460648278,0.9999999999999999,2.9029945138219326,0.7456696550215408,1.5728365354027494e-10
1316,29.094756280482244,12.521608015515023,1.1121628460648278,0.9999999999999999,2.9029945138219326,0.7456696550215408,1.5728365354027494e-10
1317,29.09475625288065,12.521607949297774,1.1121628392249998,0.9999999999999999,2.9029945399488835,0.7456696550216478,1.572807952894714e-10
1318,29.09475625288065,12.521607949297774,1.1121628392249998,0.9999999999999999,2.9029945399488835,0.7456696550216478,1.572807952894714e-10
1319,29.09475625105865,12.521607942676017,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1320,29.09475625105865,12.521607942676017,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1321,29.09475675275739,12.521606371733638,1.1121628534421781,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1322,29.094756539460448,12.521607117740361,1.112162838541017,0.9999999850988387,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1323,29.094756383844768,12.521607493646716,1.112162838541017,0.9999999999999999,2.90299455746274,0.7456696550216585,1.5728050946439104e-10
1324,29.09475609454936,12.52160873041625,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696699228197,1.5728050946439104e-10
1325,29.09475569057761,12.521610543678024,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5058441703312046e-08
1326,29.09475625105865,12.521607942676017,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1327,29.09475675275739,12.521606371733638,1.1121628534421781,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1328,29.094756539460448,12.521607117740361,1.112162838541017,0.9999999850988387,2.902994542561579,0.7456696550216585,1.5728050946439104e-10
1329,29.094756383844768,12.521607493646716,1.112162838541017,0.9999999999999999,2.90299455746274,0.7456696550216585,1.5728050946439104e-10
1330,29.09475609454936,12.52160873041625,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696699228197,1.5728050946439104e-10
1331,29.09475569057761,12.521610543678024,1.112162838541017,0.9999999999999999,2.902994542561579,0.7456696550216585,1.5058441703312046e-08
1332,29.094800236793766,12.521711600778826,1.1121736716525332,1.0,2.9029532028485248,0.7456696547846581,1.619437800580401e-10
1333,29.094800236793766,12.521711600778826,1.1121736716525332,1.0,2.9029532028485248,0.7456696547846581,1.619437800580401e-10
1334,29.094760649117458,12.52161830696315,1.1121639218521686,0.9999999999999999,2.9029904085902736,0.7456696549979585,1.5774683652375593e-10
1335,29.094760649117458,12.52161830696315,1.1121639218521686,0.9999999999999999,2.9029904085902736,0.7456696549979585,1.5774683652375593e-10
1336,29.094756690023477,12.521608979089521,1.1121629468721321,0.9999999999999999,2.902994129164448,0.7456696550192885,1.5732714217032753e-10
1337,29.094756690023477,12.521608979089521,1.1121629468721321,0.9999999999999999,2.902994129164448,0.7456696550192885,1.5732714217032753e-10
1338,29.09475629411083,12.521608046317196,1.1121628493741285,0.9999999999999999,2.902994501221866,0.7456696550214215,1.5728517273498468e-10
1339,29.09475629411083,12.521608046317196,1.1121628493741285,0.9999999999999999,2.902994501221866,0.7456696550214215,1.5728517273498468e-10
1340,29.094756254519545,12.521607953040132,1.1121628396243282,0.9999999999999999,2.9029945384276075,0.7456696550216348,1.572809757914504e-10
1341,29.094756254519545,12.521607953040132,1.1121628396243282,0.9999999999999999,2.9029945384276075,0.7456696550216348,1.572809757914504e-10
1342,29.094756251022186,12.521607943712453,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1343,29.094756251022186,12.521607943712453,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1344,29.09475675272092,12.521606372770053,1.1121628535505093,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1345,29.094756539423972,12.521607118776787,1.112162838649348,0.9999999850988387,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1346,29.094756383808306,12.521607494683135,1.112162838649348,0.9999999999999999,2.9029945570493427,0.7456696550216562,1.5728055609709698e-10
1347,29.094756094989265,12.521608731452655,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696699228174,1.5728055609709698e-10
1348,29.094755691017504,12.52161054471443,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5058441749944754e-08
1349,29.094756251022186,12.521607943712453,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1350,29.09475675272092,12.521606372770053,1.1121628535505093,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1351,29.094756539423972,12.521607118776787,1.112162838649348,0.9999999850988387,2.9029945421481815,0.7456696550216562,1.5728055609709698e-10
1352,29.094756383808306,12.521607494683135,1.112162838649348,0.9999999999999999,2.9029945570493427,0.7456696550216562,1.5728055609709698e-10
1353,29.094756094989265,12.521608731452655,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696699228174,1.5728055609709698e-10
1354,29.094755691017504,12.52161054471443,1.112162838649348,0.9999999999999999,2.9029945421481815,0.7456696550216562,1.5058441749944754e-08
1355,29.09498241620103,12.522171988615808,1.1122196538890818,1.0,2.9027770675006352,0.7456696536015622,1.8211863920171945e-10
1356,29.09498241620103,12.522171988615808,1.1122196538890818,1.0,2.9027770675006352,0.7456696536015622,1.8211863920171945e-10
1357,29.094778876226083,12.521664306184253,1.1121685201733214,0.9999999999999999,2.9029727946834267,0.7456696548796468,1.5976436440755921e-10
1358,29.094778876226083,12.521664306184253,1.1121685201733214,0.9999999999999999,2.9029727946834267,0.7456696548796468,1.5976436440755921e-10
1359,29.094758513217982,12.521613579539432,1.1121634068017454,0.9999999999999999,2.902992367401706,0.7456696550074552,1.575289369281432e-10
1360,29.094758513217982,12.521613579539432,1.1121634068017454,0.9999999999999999,2.902992367401706,0.7456696550074552,1.575289369281432e-10
1361,29.094756476827083,12.521608507290935,1.1121628954645877,0.9999999999999999,2.902994324673534,0.7456696550202361,1.573053941802016e-10
1362,29.094756476827083,12.521608507290935,1.1121628954645877,0.9999999999999999,2.902994324673534,0.7456696550202361,1.573053941802016e-10
1363,29.094756273187073,12.52160800007027,1.112162844330872,0.9999999999999999,2.902994520400717,0.7456696550215142,1.5728303990540745e-10
1364,29.094756273187073,12.52160800007027,1.112162844330872,0.9999999999999999,2.902994520400717,0.7456696550215142,1.5728303990540745e-10
1365,29.09475625282308,12.52160794934823,1.1121628392175005,0.9999999999999999,2.902994539973435,0.745669655021642,1.5728080447792802e-10
1366,29.09475625282308,12.52160794934823,1.1121628392175005,0.9999999999999999,2.902994539973435,0.745669655021642,1.5728080447792802e-10
1367,29.094756250997143,12.521607944275997,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1368,29.094756250997143,12.521607944275997,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1369,29.094756752695893,12.521606373333622,1.1121628536073245,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1370,29.09475653939892,12.521607119340345,1.1121628387061633,0.9999999850988387,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1371,29.09475638378325,12.52160749524668,1.1121628387061633,0.9999999999999999,2.9029945568318682,0.7456696550216547,1.5728058093518008e-10
1372,29.09475609521552,12.521608732016254,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696699228159,1.5728058093518008e-10
1373,29.09475569124377,12.521610545277975,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5058441774782837e-08
1374,29.094756250997143,12.521607944275997,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1375,29.094756752695893,12.521606373333622,1.1121628536073245,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1376,29.09475653939892,12.521607119340345,1.1121628387061633,0.9999999850988387,2.902994541930707,0.7456696550216547,1.5728058093518008e-10
1377,29.09475638378325,12.52160749524668,1.1121628387061633,0.9999999999999999,2.9029945568318682,0.7456696550216547,1.5728058093518008e-10
1378,29.09475609521552,12.521608732016254,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696699228159,1.5728058093518008e-10
1379,29.09475569124377,12.521610545277975,1.1121628387061633,0.9999999999999999,2.902994541930707,0.7456696550216547,1.5058441774782837e-08
1380,29.094797423115875,12.521704497671978,1.112172961757472,1.0,2.9029559219556793,0.7456696547114783,1.618202603966887e-10
1381,29.094797423115875,12.521704497671978,1.112172961757472,1.0,2.9029559219556793,0.7456696547114783,1.618202603966887e-10
1382,29.094760368307345,12.521617598285934,1.1121638510112941,0.9999999999999999,2.9029906799332044,0.7456696549906371,1.5773454888133093e-10
1383,29.094760368307345,12.521617598285934,1.1121638510112941,0.9999999999999999,2.9029906799332044,0.7456696549906371,1.5773454888133093e-10
1384,29.094756662541617,12.52160890966372,1.1121629399366764,0.9999999999999999,2.9029941557309566,0.745669655018553,1.5732597772979515e-10
1385,29.094756662541617,12.52160890966372,1.1121629399366764,0.9999999999999999,2.9029941557309566,0.745669655018553,1.5732597772979515e-10
1386,29.094756291962188,12.521608040814652,1.1121628488292146,0.9999999999999999,2.902994503310732,0.7456696550213445,1.5728512061464158e-10
1387,29.094756291962188,12.521608040814652,1.1121628488292146,0.9999999999999999,2.902994503310732,0.7456696550213445,1.5728512061464158e-10
1388,29.09475625490423,12.521607953929895,1.1121628397184684,0.9999999999999999,2.9029945380687097,0.7456696550216237,1.5728103490312622e-10
1389,29.09475625490423,12.521607953929895,1.1121628397184684,0.9999999999999999,2.9029945380687097,0.7456696550216237,1.5728103490312622e-10
1390,29.09475625119843,12.521607945241392,1.1121628388073939,0.9999999999999999,2.902994541544507,0.7456696550216516,1.5728062633197468e-10
1391,29.09475625119843,12.521607945241392,1.1121628388073939,0.9999999999999999,2.902994541544507,0.7456696550216516,1.5728062633197468e-10
1392,29.094756250993832,12.521607944372729,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1393,29.094756250993832,12.521607944372729,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1394,29.094756752692565,12.521606373430322,1.1121628536174657,0.9999999999999999,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1395,29.094756539395622,12.521607119437068,1.1121628387163045,0.9999999850988387,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1396,29.09475638377997,12.521607495343403,1.1121628387163045,0.9999999999999999,2.902994556793179,0.7456696550216544,1.5728058548298385e-10
1397,29.094756095256795,12.521608732112927,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696699228156,1.5728058548298385e-10
1398,29.09475569128503,12.52161054537469,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696550216544,1.505844177933064e-08
1399,29.094756250993832,12.521607944372729,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1400,29.094756752692565,12.521606373430322,1.1121628536174657,0.9999999999999999,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1401,29.094756539395622,12.521607119437068,1.1121628387163045,0.9999999850988387,2.902994541892018,0.7456696550216544,1.5728058548298385e-10
1402,29.09475638377997,12.521607495343403,1.1121628387163045,0.9999999999999999,2.902994556793179,0.7456696550216544,1.5728058548298385e-10
1403,29.094756095256795,12.521608732112927,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696699228156,1.5728058548298385e-10
1404,29.09475569128503,12.52161054537469,1.1121628387163045,0.9999999999999999,2.902994541892018,0.7456696550216544,1.505844177933064e-08
1405,29.094958365993083,12.522111156107648,1.1122135817189593,1.0,2.9028003264999387,0.7456696534506505,1.8009242979849282e-10
1406,29.094958365993083,12.522111156107648,1.1122135817189593,1.0,2.9028003264999387,0.7456696534506505,1.8009242979849282e-10
1407,29.09477646960373,12.52165823203199,1.11216791301657,0.9999999999999999,2.90297512035281,0.7456696548645539,1.5956176991453476e-10
1408,29.09477646960373,12.52165823203199,1.11216791301657,0.9999999999999999,2.90297512035281,0.7456696548645539,1.5956176991453476e-10
1409,29.094758272778087,12.521612972803526,1.112163346146331,0.9999999999999999,2.902992599738097,0.7456696550059444,1.5750870392613893e-10
1410,29.094758272778087,12.521612972803526,1.112163346146331,0.9999999999999999,2.902992599738097,0.7456696550059444,1.5750870392613893e-10
1411,29.094756453023653,12.521608447212476,1.1121628894593072,0.9999999999999999,2.902994347676626,0.7456696550200834,1.5730339732729937e-10
1412,29.094756453023653,12.521608447212476,1.1121628894593072,0.9999999999999999,2.902994347676626,0.7456696550200834,1.5730339732729937e-10
1413,29.094756271047515,12.521607994656609,1.1121628437906048,0.9999999999999999,2.902994522470479,0.7456696550214973,1.572828666674154e-10
1414,29.094756271047515,12.521607994656609,1.1121628437906048,0.9999999999999999,2.902994522470479,0.7456696550214973,1.572828666674154e-10
1415,29.09475625284989,12.521607949401092,1.1121628392237346,0.9999999999999999,2.902994539949864,0.7456696550216386,1.5728081360142702e-10
1416,29.09475625284989,12.521607949401092,1.1121628392237346,0.9999999999999999,2.902994539949864,0.7456696550216386,1.5728081360142702e-10
1417,29.094756251030102,12.521607944875562,1.1121628387670475,0.9999999999999999,2.9029945416978027,0.7456696550216528,1.5728060829482817e-10
1418,29.094756251030102,12.521607944875562,1.1121628387670475,0.9999999999999999,2.9029945416978027,0.7456696550216528,1.5728060829482817e-10
1419,29.094756250989345,12.521607944474185,1.1121628387265472,0.9999999999999999,2.902994541852815,0.745669655021654,1.572805900876356e-10
1420,29.094756250989345,12.521607944474185,1.1121628387265472,0.9999999999999999,2.902994541852815,0.745669655021654,1.572805900876356e-10
1421,29.094756752688095,12.521606373531819,1.1121628536277084,0.9999999999999999,2.902994541852815,0.745669655021654,1.572805900876356e-10
1422,29.09475653939114,12.521607119538547,1.1121628387265472,0.9999999850988387,2.902994541852815,0.745669655021654,1.572805900876356e-10
1423,29.094756383775465,12.5216074954449,1.1121628387265472,0.9999999999999999,2.9029945567539763,0.745669655021654,1.572805900876356e-10
1424,29.094756095297598,12.521608732214439,1.1121628387265472,0.9999999999999999,2.902994541852815,0.7456696699228152,1.572805900876356e-10
1425,29.09475569132583,12.521610545476191,1.1121628387265472,0.9999999999999999,2.902994541852815,0.745669655021654,1.5058441783935292e-08
1426,29.094756250989345,12.521607944474185,1.1121628387265472,0.9999999999999999,2.902994541852815,0.745669655021654,1.572805900876356e-10
1427,29.094756752688095,12.521606373531819,1.1121628536277084,0.9999999999999999,2.902994541852815,0.745669655021654,1.572805900876356e-10
1428,29.09475653939114,12.521607119538547,1.1121628387265472,0.9999999850988387,2.902994541852815,0.745669655021654,1.572805900876356e-10
