ALICE 13 pT,ALICE 13,CMS 13 pT,CMS 13,CMS 7 pT,CNS 7
0.34774224224224226,0.0018386765888353464,0.34774224224224226,0.0019206778778429407,0.34774224224224226,0.000542368277113644
0.35875325325325325,0.0020147161125514145,0.35875325325325325,0.0020834876712760913,0.35875325325325325,0.0005877608267597441
0.36976426426426423,0.0022010124284811044,0.36976426426426423,0.0022553617199490145,0.36976426426426423,0.0006355762542404263
0.3807752752752752,0.0023978304860549325,0.3807752752752752,0.00243660564708655,0.3807752752752752,0.0006858888911085972
0.3917862862862862,0.002605443361751194,0.3917862862862862,0.0026275315211205016,0.3917862862862862,0.0007387746851208576
0.4027972972972973,0.002824132917210069,0.4027972972972973,0.002828457929030175,0.4027972972972973,0.0007943111987075426
0.4138083083083083,0.0030541903543558216,0.4138083083083083,0.003039710080373334,0.4138083083083083,0.0008525776101932379
0.42481931931931927,0.00329591668489376,0.42481931931931927,0.003261619943146537,0.42481931931931927,0.000913654718198105
0.43583033033033025,0.003549623131513706,0.43583033033033025,0.0034945264126439246,0.43583033033033025,0.000977624949590116
0.44684134134134135,0.003815631477581586,0.44684134134134135,0.003738775514536815,0.44684134134134135,0.001044572371313176
0.45785235235235233,0.0040942743811792125,0.45785235235235233,0.003994720643455176,0.45785235235235233,0.0011145827063830608
